id,love,joy,surprise,anger,sadness,fear,notes,comment N,comment N-1,comment N-2,...,comment 2,comment1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50490,,,,,,,,Integrated in tapestry-trunk-freestyle #515 (See [https://builds.apache.org/job/tapestry-trunk-freestyle/515/]) åÊåÊåÊåÊTAP5-1621 - Fixed test joshcanfield : http://svn.apache.org/viewcvs.cgi/?root=Apache-SVN&view=rev&rev=1167447 Files : * /tapestry/tapestry5/trunk/tapestry-ioc/src/test/java/org/apache/tapestry5/ioc/internal/services/TypeCoercerImplTest.java,Integrated in tapestry-trunk-freestyle #514 (See [https://builds.apache.org/job/tapestry-trunk-freestyle/514/]) åÊåÊåÊåÊTAP5-1621 - Fixed Object[] -> Boolean joshcanfield : http://svn.apache.org/viewcvs.cgi/?root=Apache-SVN&view=rev&rev=1167386 Files : * /tapestry/tapestry5/trunk/tapestry-ioc/src/main/java/org/apache/tapestry5/ioc/services/TapestryIOCModule.java,Integrated in tapestry-trunk-freestyle #513 (See [https://builds.apache.org/job/tapestry-trunk-freestyle/513/]) åÊåÊåÊåÊTAP5-1621 - TypeCoercer change: replaced Long -> Boolean with Number -> Boolean. Added Object -> Boolean joshcanfield : http://svn.apache.org/viewcvs.cgi/?root=Apache-SVN&view=rev&rev=1167289 Files : * /tapestry/tapestry5/trunk/tapestry-ioc/src/main/java/org/apache/tapestry5/ioc/services/TapestryIOCModule.java * /tapestry/tapestry5/trunk/tapestry-ioc/src/test/java/org/apache/tapestry5/ioc/internal/services/TypeCoercerImplTest.java,Need to update the diagram to represent the change. http://tapestry.apache.org/typecoercer-service.html,A workaround is to add the following coercions to your AppModule. public static void contributeTypeCoercer(Configuration<CoercionTuple> configuration) { åÊåÊåÊåÊåÊåÊåÊåÊ/** åÊåÊåÊåÊåÊåÊåÊåÊåÊ* Prevent toString() conversion to get to boolean åÊåÊåÊåÊåÊåÊåÊåÊåÊ*/ åÊåÊåÊåÊåÊåÊåÊåÊconfiguration.add(CoercionTuple.create(Object.class; Boolean.class; åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊnew Coercion<Object; Boolean>() { åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊpublic Boolean coerce(Object input) { åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊreturn input != null; åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ} åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ})); åÊåÊåÊåÊåÊåÊåÊåÊ/** åÊåÊåÊåÊåÊåÊåÊåÊåÊ* Number -> Boolean - make sure that Object -> Boolean isn't used! åÊåÊåÊåÊåÊåÊåÊåÊåÊ*/ åÊåÊåÊåÊåÊåÊåÊåÊconfiguration.add(CoercionTuple.create(Number.class; Boolean.class; åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊnew Coercion<Number; Boolean>() { åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊpublic Boolean coerce(Number input) { åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊreturn input.byteValue() != 0; åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ} åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ})); åÊåÊåÊåÊ},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,+1 overall. Here are the results of testing the latest attachment http://issues.apache.org/jira/secure/attachment/12509655/patch.txt against trunk revision 1227927. +1 @author. The patch does not contain any @author tags. +1 tests included. The patch appears to include 3 new or modified tests. +1 javadoc. The javadoc tool did not generate any warning messages. +1 javac. The applied patch does not increase the total number of javac compiler warnings. +1 findbugs. The patch does not introduce any new Findbugs (version 1.3.9) warnings. +1 release audit. The applied patch does not increase the total number of release audit warnings. +1 core tests. The patch passed core unit tests. +1 contrib tests. The patch passed contrib unit tests. Test results: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/882//testReport/ Findbugs warnings: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/882//artifact/trunk/build/test/findbugs/newPatchFindbugsWarnings.html Console output: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/882//console This message is automatically generated.,----------------------------------------------------------- This is an automatically generated e-mail. To reply; visit: https://reviews.apache.org/r/3410/ ----------------------------------------------------------- (Updated 2012-01-06 05:02:48.623412) Review request for zookeeper. Summary ------- LearnerZooKeeperServer has no option to disable JMX registrations. Curator has a test ZK server cluster. Due to the intricacies of JMX; the registrations cannot be easily undone. In order for the Curator Test cluster to be re-usable in a testing session; JavaAssist ugliness was necessary to make LearnerZooKeeperServer.registerJMX() and LearnerZooKeeperServer.unregisterJMX() NOPs. This addresses bug ZOOKEEPER-1350. https://issues.apache.org/jira/browse/ZOOKEEPER-1350 Diffs (updated) /src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java 1227917 /src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java 1227917 /src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java 1227917 /src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java 1227917 Diff: https://reviews.apache.org/r/3410/diff Testing ------- Thanks; Jordan,----------------------------------------------------------- This is an automatically generated e-mail. To reply; visit: https://reviews.apache.org/r/3410/ ----------------------------------------------------------- (Updated 2012-01-06 04:59:53.911307) Review request for zookeeper. Summary (updated) ------- LearnerZooKeeperServer has no option to disable JMX registrations. Curator has a test ZK server cluster. Due to the intricacies of JMX; the registrations cannot be easily undone. In order for the Curator Test cluster to be re-usable in a testing session; JavaAssist ugliness was necessary to make LearnerZooKeeperServer.registerJMX() and LearnerZooKeeperServer.unregisterJMX() NOPs. This addresses bug ZOOKEEPER-1350. https://issues.apache.org/jira/browse/ZOOKEEPER-1350 Diffs Diff: https://reviews.apache.org/r/3410/diff Testing ------- Thanks; Jordan,More complete implementation with test,Jordan; thanks for this patch! Some course grain f/b: 1) use Boolean.getBoolean in allowJMX http://docs.oracle.com/javase/6/docs/api/java/lang/Boolean.html#getBoolean(java.lang.String) 2) can you update all the jmx registrations; rather than the single class? 3) we should have a test that verifies both the disable and default case. This should be easy given it's a system property. Also; when you resubmit would you mind creating a review on https://reviews.apache.org/dashboard/ ? This script might help: https://github.com/phunt/apache-reviewboard-zk-git Regards.,-1 overall. Here are the results of testing the latest attachment http://issues.apache.org/jira/secure/attachment/12509347/jmx_optional.diff against trunk revision 1225927. +1 @author. The patch does not contain any @author tags. -1 tests included. The patch doesn't appear to include any new or modified tests. Please justify why no new tests are needed for this patch. Also please list what manual steps were performed to verify this patch. +1 javadoc. The javadoc tool did not generate any warning messages. +1 javac. The applied patch does not increase the total number of javac compiler warnings. +1 findbugs. The patch does not introduce any new Findbugs (version 1.3.9) warnings. +1 release audit. The applied patch does not increase the total number of release audit warnings. +1 core tests. The patch passed core unit tests. +1 contrib tests. The patch passed contrib unit tests. Test results: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/875//testReport/ Findbugs warnings: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/875//artifact/trunk/build/test/findbugs/newPatchFindbugsWarnings.html Console output: https://builds.apache.org/job/PreCommit-ZOOKEEPER-Build/875//console This message is automatically generated.,Here's a possible solution that would work for Curator.,Patch file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34335,,,,x,x,,//angry because something is perhaps not in place,From today's IRC discussion: will drop out of M1 if not in place by May 8th.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9798,,,,,,,,closing this issue.,Closing as Won't fix; per JIRA meeting July 12; 2005.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,,,,,,X,,The issue is very old. Can you please confirm it with the latest CVS source cut ? Thanks!,I continue my test and the result is the same on Windows 98 SE; Windows 2000; and now Windows XP. They are always different result between Xalan 1.5 et Xalan 1.7. I sum up and after I ask you some questions. I take very care with lines wrap. All line are under 80 characters except result files but it doesn't matter. Call: xalan -o bug_func.txt bug_func.xml bug_func.xsl Data file bug_func.xml: <?xml version='1.0' encoding='iso-8859-1' standalone='yes'?> <A> åÊåÊ<B/> åÊåÊ<R1> åÊåÊåÊåÊ<P><L l='d' t='d1'/><L l='f' t='f1'/><L l='e' t='e1'/></P> åÊåÊåÊåÊ<P><L l='d' t='d2'/><L l='f' t='f2'/><L l='e' t='e2'/></P> åÊåÊ</R1> åÊåÊ<R2> åÊåÊåÊåÊ<!-- change place of l='e' (3 => 2) --> åÊåÊåÊåÊ<P><L l='d' t='d1'/><L l='e' t='e1'/><L l='f' t='f1'/></P> åÊåÊåÊåÊ<P><L l='d' t='d2'/><L l='e' t='e2'/><L l='f' t='f2'/></P> åÊåÊ</R2> åÊåÊ<R3> åÊåÊåÊåÊ<!-- change place of l='e' (2 => 1) --> åÊåÊåÊåÊ<P><L l='e' t='e1'/><L l='d' t='d1'/><L l='f' t='f1'/></P> åÊåÊåÊåÊ<P><L l='e' t='e2'/><L l='d' t='d2'/><L l='f' t='f2'/></P> åÊåÊ</R3> </A> Script file bug_func.xsl: <?xml version='1.0' encoding='ISO-8859-1'?> <xsl:stylesheet version='1.0' åÊåÊxmlns:xsl='http://www.w3.org/1999/XSL/Transform'> åÊåÊ<xsl:strip-space elements='*'/> åÊåÊ<xsl:output method='text' encoding='ISO-8859-1'/> åÊåÊ<xsl:template match='B'> åÊåÊåÊåÊ<xsl:text>@cas R1.a Ok:&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R1/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊL/@t='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@cas R1.b not Ok (empty):&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R1/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊnormalize-space( L/@t)='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@cas R2.a Ok:&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R2/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊL/@t='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@cas R2.b not Ok (empty):&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R2/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊnormalize-space( L/@t)='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@cas R3.a Ok:&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R3/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊL/@t='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@cas R3.b Ok:&quot;</xsl:text> åÊåÊåÊåÊ<xsl:value-of select='/A/R3/P[L/@l='e' and åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊåÊnormalize-space( L/@t)='e1']/L[@l='f']/@t'/> åÊåÊåÊåÊ<xsl:text>&quot;@</xsl:text> åÊåÊ</xsl:template> </xsl:stylesheet> Result file with Xalan 1.5 and Xerces 2.2: @cas R1.a Ok:'f1'@cas R1.b not Ok (empty):'f1'@cas R2.a Ok:'f1'@cas R2.b not Ok (empty):'f1'@cas R3.a Ok:'f1'@cas R3.b Ok:'f1'@ No bug: After the two '(empty):' you find ''f1'' Result file with Xalan 1.7 and Xerces 2.4: @cas R1.a Ok:'f1'@cas R1.b not Ok (empty):''@cas R2.a Ok:'f1'@cas R2.b not Ok (empty):''@cas R3.a Ok:'f1'@cas R3.b Ok:'f1'@ Bug: After the two '(empty):' you find '''' Xalan 1.5 Executable files: 23/04/2003 14:41 110ÌâåÊ592 Harness_1_5_0.dll 23/04/2003 14:30 1ÌâåÊ961ÌâåÊ984 Xalan-C_1_5_0.dll 23/04/2003 14:43 16ÌâåÊ384 Xalan.exe 07/02/2003 05:03 2ÌâåÊ072ÌâåÊ576 xerces-c_2_2_0.dll Xalan 1.7 Executable files: 14/01/2004 02:05 118 784 Harness_1_7_0.dll 14/01/2004 02:04 1 998 848 Xalan-C_1_7_0.dll 14/01/2004 02:06 24 576 Xalan.exe 14/01/2004 01:54 49 152 XalanMessages_1_7_0.dll 02/12/2003 16:25 2 490 368 xerces-c_2_4_0.dll Questions: 1- Do you find the same difference? 1a- If not; are you sure you use exactly the same executable files? The Xalan 1.7 is always on the download servers. You have the list I use juste before. 1b- If you always don't find; may I send you my Xalan 1.5 and åÊåÊåÊåÊåÊåÊXalan 1.7 executable files in a zip? How can I do? åÊåÊåÊåÊåÊåÊThere are somehting may be very important. You wrote: åÊåÊåÊåÊåÊåÊ'I ran your stylesheet using Xalan-C 1.7; Saxon 6.5.2; msxsl 4.0' åÊåÊåÊåÊåÊåÊIs the same that xerces 2.4 on the download? 2- You wrote me the 'value-of' expression are wrong åÊåÊåÊåÊ(Mix between node-set and string) 2a- How do you explain that I find different result between: 2aa- Xalan 1.5 and Xalan 1.7 2ab- R1.a and R1.b expression 2ac- R2.a and R2.b expression 2ad- Difference between R1.b or R2.b and the others 2b- but the same result between: 2ab- R3.a and R3.b expression You notice that: Note 1: R1.a; R2.a and R3.a are equivalent R1.b; R2.b and R3.b are equivalent Note 2: The only difference between Rx.a et Rx.b is the use of the normalize-space function. And my data type parse show that all are in a string type. From this point of view; the normalize-space function is involute: string = normalize-space( string) If that I assume is wrong; you can't anyway explain the serial questions 2. Note 3: With Xalan 1.7; I think that the call of normalize-space break the search from the first three nodes <A><Rx><P><L l='d' t='d1'/>. This is the bug.,As I stated before; I tested your stylesheet with a number of processors; and they all produced the same result. There is no bug here. In the first case you think is bad; no nodes are selected. The normalize-space () function accept a string as a parameter; but you are passing a node-set. The standard XPath conversion is to take only the _first_ node of the node-set; in document order; and convert that to a string. The result is another string that has been normalized. In this case; the string value is 'd1'; and the comparison to the literal string 'e1' fails. The second case is similar. You seem to be assuming the call to normalize_space() using a node-set will somehow return multiple strings; and the = operator will use existential quantification and find that one of the strings matches the literal string 'e1'. Although that is how the = operator works with a node-set; it does not work that way with a function that accepts a string and returns a string.,- Add precision about system et executing files - Add bug_func.txt expected (if there is no bug) - I don't test with another functions (Only with normalize-space function) - There are incontrolled automatic wrap on file: = bug_func.xsl; tag xsl:value-of = 2xbug_func.txt (With bug working and ok) - Precision about system et executing files = The bug is working on Windows 2K and Windows 98 SE. = No bug with Xalan 1.5.0 and Xerces 2.2.0 on Windows 98 SE. - Precision about executing files = xalan Xalan version 1.7.0 Xerces version 2.4.0 ... = Dir of executing files: 14/01/2004 02:05 118ÌâåÊ784 Harness_1_7_0.dll 14/01/2004 02:04 1ÌâåÊ998ÌâåÊ848 Xalan-C_1_7_0.dll 14/01/2004 02:06 24ÌâåÊ576 Xalan.exe 14/01/2004 01:54 49ÌâåÊ152 XalanMessages_1_7_0.dll 02/12/2003 16:25 2ÌâåÊ490ÌâåÊ368 xerces-c_2_4_0.dll bug_func.txt expected (with no bug): @cas R1.a Ok:'f1'@cas R1.b not Ok (empty):'f1'@cas R2.a Ok:'f1'@cas R2.b not Ok (empty):'f1'@cas R3.a Ok:'f1'@cas R3.b Ok:'f1'@,Created an attachment (id=10232) bug_func.xml (test file),I ran your stylesheet using Xalan-C 1.7; Saxon 6.5.2; msxsl 4.0; and xt and got the same result using all four processors. I don't understand what you think the bug is; and the information you've provided is not helpful. If you still think this is a bug; please re-open this; and _attach_ a source file; stylesheet; and expected result file that clearly indicates the output you expect. Please make sure you attach the files -- pasting them directly into the bug report can cause problems when lines are wrapped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48151,,,,,,,,Duplicate of TAPESTRY-1988.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64751,x,,,,,,,Thanks for the patch JÌ_rgen. Revision 1028760.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22097,,x,x,,,,,seems like all subtask as resolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,,,,,,x,//he's uncertain,Added a couple small points I missed before; and fixed (I hope) some formatting. Thanks. If anyone notices any misuses of the document formatting please let me know. Thanks!,A better update; still probably could use some polish. Let me know what you think. Thanks!,I might update a few more parts of this patch I wanted to fix; if anyone is thinking of committing; maybe give me a few days here to do more of an overhaul. I am trying to leave the AMRMProtocol/ApplicationMaster stuff alone so that part can be updated when the AMClientImpl API is in the code (version 2.0.4 I think? Later?) Anyway; point being I'm trying to clarify and update the parts that are outdated or where a better API exists as of 2.0.3 or higher in this patch. If thats a bad idea; or there's other stuff you want changed while I'm in there; please feel free to drop me a line. Thanks! updated patch will be forthcoming...,I decided to take a whack at updating these for the YarnClientImpl stuff; this could (after review and fixes) go in now; before the AMClientImpl is in; or we can wait on this. Your call. Thanks!,I agree. Its painful to wait but this won't get done very often and having used the old and new APIs now; I would say this is worth waiting for. An overhaul of that document is a must in the near future; though!,YARN-417 is adding an async AMRMClient to simplify writing apps; so it might be good to incorporate that when it's finished.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65869,,,,,,,,please apply these two patches in the $SMX4.0/runtime/trunk & $SMX4.0/nmr/trunk respectively. As Guillaume's mentioned above: Define a deploymentListener in the filemonitor module. Define a JBI artifactDeployment Listener for dealing with JBI artifact; to transform it to OSGified bundle automatically. With these two little patch; users can put JBI artifact in the deploy folder directly to install & start it.,Sounds good. I think it's better than having people run an offline tool. Though maybe we could add this transformation automatically somehow. I mean; we may want to support WARs too at some point; and we will have the same kind of problems. So we need a way to plug in some transformations inside the file monitor maybe (instead of having lots of different deploy folders). Maybe you could have a look at that ? I think we need to define an interface like: public interface DeploymentListener {      /**       * Returns true if the listener can process the given file       */      boolean canHandle(File artifact);      /**      * Process the given file (canHandle returned true previously)      * Can return <null> or a pointer to a transformed file.      */     File handle(File artifact);       }  This interface could be defined in the FileMonitor bundle and the OSGi deployer could register one. We could also add one later for WAR deployments. Thoughts ?,I'd like the 2nd solution; we can keep an separate directory for storing 'pure JBI artifacts'; and then if users want to deploy the JBI artifact; then just simply copy it to the JBI-specific folder; and that's all. JBI offline tool for users are transparent. I have following user scenarios in my mind. Users would use OSGi OBR to install the sharedlibrary & component from Gshell console. Users would deploy their own SA; and simply copy it to the JBI-specific folder. and that's all. Any potential problems or cons on this approach??,Good question. I'm not sure too. I'm not sure how we want to release the NMR / JBI. Right now; I'm thinking about a simple collection of OSGi bundles that could be donwloaded automatically from the ServiceMix Runtime. I'm don't know how we can handle the shell scripts this way... Maybe we could think of another way to handle that: the jbi bundles could start a file monitor on another directory; where pure JBI artifacts could be dropped and the JBI layer would handle the transformation to an OSGi bundle and install it through the OSGi api.,As I looked at the servicemix-runtime; I am a bit unsure where the offline tool should be; in the $SMX_runtime/bin folder? But this seems belong to the jbi compatibility; not the runtime. Or how to use the offline in the smx-runtime??,Update the patch according to Guillaume's comment.,Good work ! Still; I have a few problems with the patch: i can't launch the shell script on mac (haven't looked why yet) does it work on other unix systems ? If you don't have any available; i can handle that the tool only handles components so far; we need to also handle SLs and SAs by extracting the informations from the jbi descriptor if available or from the manifest if not the shell scripts includes the version number which is a really bad idea; as it would require manual editing before releasing. There are two solutions to that: just rename the jar 'convert.jar' or use the the maven resource filtering to put the version number at build time (i'd rather use the first one).,little polish on the offline.Main method. Add convert.sh/bat in the distribution; also package the offline.jar in the bin/ folder; actually; I am thinking may be we can add another folder called 'lib' for storing bin's depened library?? The offline doesn't seem to fit the 'system' folder; which will be installed as OSGi bundle by default.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19241,,x,,,,,,I applied the patch. I'll experiment soon with another approach whether a page is stateless based on the generation of a callback url to that page. If there is at least one callback url to a page then it is stateful. It will be tracked in a different ticket. The last patch will stay even if the new approach works because it is a good optimization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36376,,,x,,,,,Oops; commit message had wrong ticket number in it; here is the commit: Author: sjiang Date: Fri Mar 19 00:59:56 2010 New Revision: 925063 URL: http://svn.apache.org/viewvc?rev=925063&view=rev Log: TS-260: fix remap filtering and parsing of src_ip Modified: incubator/trafficserver/traffic/trunk/proxy/http2/remap/UrlRewrite.cc Modified: incubator/trafficserver/traffic/trunk/proxy/http2/remap/UrlRewrite.cc URL: http://svn.apache.org/viewvc/incubator/trafficserver/traffic/trunk/proxy/http2/remap/UrlRewrite.cc?rev=925063&r1=925062&r2=925063&view=diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44873,,,,,,x,,This has been fixed for 1.1 by Upgading to POI 3.8 beta 5. Perhaps somebody with more power than me can mark this accordingly.,I did a fix for this by improving org.apache.poi.xwpf.usermodel.XWPFParagraph currently it ignores all smart tags instead of processing them. I will proposing them a fix using your example document as test. If it gets accepted; I have a test case for Tika already handy; so we can add it here as well.,pushing out to 0.9 _x0089_ÛÒ there's no patch for this yet and it's 0.8 release time,An example .docx containing smart-tagged text that is not extracted by Tika.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57286,,,,,,,,Not quite 100% done. Will finish in 4.2.2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31087,x,,,,,,,Patch applied. Thanks Florian.,patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58473,,,,,,,,rules/,engines/refactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149,,,,,x,,,I wasn't able to reproduce the problem with the attachments. I saw appropriate error messages; line numbers; etc. However; line number information was missing for the testcase idkeyerr10; so I've committed a patch which remedies this.,Doesn't look like it to me.,Is this the same bug as #5972? That involves a different function; but it's a situation where a function refers to an object that was declared in a top-level XSLT element.,See idkeyerr10 for a test case. We put out a suitable message; just not the line number. This is probably a generic expression-evaluation issue. In the attachment; the first argument to key is always a variable; so the name of the key being searched for is set dynamically. Somehow; the value 'N400561' (which likely came from generate-id) got into that variable.,Created an attachment (id=1084) this is the xsl. run it against the XMLSchema.xsd (schema for schema) from w3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,,,,,,,,checked in,This update to CellBridge.js and TabBridge.js fixes the issue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38592,,,,,,,,in branch,on the list is just a thread ongoing about the renaming/repackaging. Once done; no adf-* jar is left! Thanks!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45651,,,,,,,,Integrated in Thrift #533 (See https://builds.apache.org/job/Thrift/533/) Thrift-1701:node.js TBufferedTransport buffer corruption Patch: Marshall Roch fix buffer copy method calls (Revision 1389517) Result = SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48779,x,x,,,,,,Thanks for the issue / steps to resolve. Pretty much did what you said verbatim. (as it worked out on the other regexp issue),Kudos for this catch; i think i came accross this once or twice without recognizing it; thanks!,Here's what I did in our app; in an alternate asset service implementation class. I just copied AssetService and changed the static DateFormat to a static final ObjectPool from Commons-Pool. Specifically; I used a StackObjectPool; as it is simple and thread-safe: private static final ObjectPool CACHED_FORMAT_POOL = new StackObjectPool(new PoolableDateFormatFactory(CACHED_FORMAT; CACHED_FORMAT_LOCALE)); the PoolableObjectFactory used is just a simple class extending BasePoolableObjectFactory and taking the SimpleDateFormat constructor parameters as it's constructor parameters. It then returns new SimpleDateFormat instances as requested in makeObject(). The changes to AssetService.cachedResource() are only in the IF block for the modified-since header: if (header != null) { DateFormat format = null; try { format = (DateFormat) CACHED_FORMAT_POOL.borrowObject(); modify = format.parse(header).getTime(); } catch (ParseException e) { e.printStackTrace(); // original catch block } catch (Exception e) { throw new RuntimeException('error getting pooled date format'; e); } finally { if (format != null) { try { CACHED_FORMAT_POOL.returnObject(format); } catch (Exception e) { // ignore - no tear-down needed for returned objects; and the pool will just create a new one if it needs to. } } } } åÊ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
